HID,lon,lat,species,sid,family,category,presence,fraction,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation,annualpet,aridityindexthornthwaite,climaticmoistureindex,embergerq,maxtempcoldest,petseasonality,tri,topowet,nontree,bare,tree,etccdi_cdd,etccdi_cwd,etccdi_fd,etccdi_gsl,etccdi_rx1day,etccdi_rx5day,etccdi_sdii,igbp_01,igbp_02,igbp_03,igbp_04,igbp_05,igbp_06,igbp_07,igbp_08,igbp_09,igbp_10,igbp_11,igbp_12,igbp_13,igbp_14,igbp_15,igbp_16
83279,116.567971,34.875887,Alces alces,56003281,Cervidae,LC,0,0,14.455559,10.94135,28.462836,1010.113398,32.624842,-5.792601,38.417443,681.315403,190.760151,10.725185,97.590335,410.423684,36.878919,410.423683,36.878919,37.167212,1158.530015,48.819891,-0.383184,67.068466,48.004653,5301.551031,0.561269,14.73045,65.121584,25.414848,9.463569,47.998905,11.39691,76.781268,277.178696,41.810467,72.234503,6.583484,0,0,0,0,0,0,0,0,0.009939,0.011512,0.036442,0.898294,0.039838,0.00058,0,0
84262,116.598581,43.08786,Alces alces,56003281,Cervidae,LC,1,0.506279,1.242086,13.00277,25.272637,1400.797115,25.120093,-26.298852,51.418945,346.52841,98.861741,2.237043,110.646294,236.645923,8.631484,236.645923,8.631484,1313.216215,795.206264,55.488742,-0.550035,26.620321,-127.646078,5727.952105,5.788594,13.201826,39.818443,58.970869,1.210687,65.729926,6.954175,175.512474,190.31511,30.914105,55.123055,5.505359,0,0,0,0,0,0,0,0,0,0.941596,0.000994,0.000331,0,0,0,0.004142
83770,116.629766,38.547771,Alces alces,56003281,Cervidae,LC,0,0,12.851376,12.370274,28.205891,1147.347344,33.393027,-10.46353,43.856557,474.628879,168.373612,3.025701,135.719504,360.031486,13.610506,360.031486,13.610506,7.752065,1075.466946,76.615204,-0.527881,44.733377,14.798525,5597.158306,0.541691,14.84544,47.756182,50.093692,2.150126,61.204457,9.429775,114.605747,243.781965,42.305878,75.251039,6.775737,0,0,0,0,0,0,0,0,0,0.004806,0,0.966112,0.029083,0,0,0
84508,116.645956,45.349719,Alces alces,56003281,Cervidae,LC,1,1,1.459008,13.578126,24.729989,1513.115974,27.044777,-27.869669,54.914446,244.393588,68.242449,2.000466,108.335563,166.072968,7.073286,166.072968,7.073286,925.811947,815.871881,68.629792,-0.678206,17.871683,-150.838304,6310.571842,13.781748,12.357164,49.936879,48.437864,1.625257,56.168265,6.39557,191.020339,174.945347,25.549528,44.966731,4.717165,0,0,0,0,0,0,0,0,0,0.98998,0,0,0.001408,0,0,0.008115
83355,116.677637,29.873024,Alces alces,56003281,Cervidae,LC,0,0,16.964463,8.505705,26.044429,889.17254,33.559429,0.92293,32.636499,1529.401848,272.195365,38.643963,54.107987,668.150753,156.792664,554.671037,173.959949,93.002167,1101.29298,9.272796,0.266209,161.326185,80.519322,4278.64965,27.543759,11.107088,50.726717,16.441713,32.83157,30.09974,13.941246,24.871074,336.226728,48.275135,99.599111,7.569499,8.3e-05,0.02724,0,0.04976,0.097367,0,0,0.290445,0.17892,0.017304,0.025087,0.134128,0.014075,0.07998,0,0.000994
83442,116.689926,35.809599,Alces alces,56003281,Cervidae,LC,0,0,13.77284,11.568445,29.053648,1041.954527,32.432589,-7.381232,39.813821,679.804248,209.436344,7.153352,108.193586,432.864618,24.706519,432.864618,24.706519,69.404637,1162.308766,58.156933,-0.435651,59.914399,42.207713,5514.389326,5.838395,13.296093,68.687163,26.079786,5.233051,51.221306,10.571388,84.959934,269.495961,41.752566,72.275922,6.604365,0,0,0,0,0,0,0.000166,0,0.001491,0.01251,0.000331,0.932974,0.051284,0.000249,8.3e-05,0.000414
85000,116.708579,49.799779,Alces alces,56003281,Cervidae,LC,1,0.684734,-0.916806,13.464253,23.789215,1586.9028,25.822168,-30.779178,56.601346,277.65168,84.028114,1.487121,119.507894,199.465733,5.345766,199.465733,5.868567,716.030602,722.713813,60.006215,-0.590316,19.069992,-186.819001,6032.525327,11.110946,11.980654,41.301714,54.061644,4.636642,52.659607,6.45579,208.224358,155.453721,25.772438,46.399716,4.60939,0,0,0,0,0,0,0,0,0,0.992711,0,0,0.003727,0,0.002236,0.001242
83351,116.731761,26.273255,Alces alces,56003281,Cervidae,LC,0,0,17.814643,8.649239,30.838298,707.042954,31.879618,3.84691,28.032708,1676.944974,281.480941,41.467775,59.678812,783.859176,160.58242,552.672613,204.418881,508.442503,1237.608494,18.129237,0.298787,209.593511,124.848545,3872.14151,52.510985,9.589961,39.801728,10.710548,49.487725,32.110892,15.913321,8.442656,357.051333,53.499059,120.434681,8.064162,0.000829,0.369691,0,8.3e-05,0.038736,0,8.3e-05,0.427173,0.114134,0.017004,8.3e-05,0.020654,0.00564,0.005889,0,0
162163,116.733307,25.38613,Alces alces,56003281,Cervidae,LC,0,0,17.303821,8.435215,33.53383,611.832769,29.983981,4.821239,25.162741,1619.996125,259.157729,36.443456,57.782593,717.7589,139.852251,574.204123,179.752306,732.452158,1198.3753,24.265634,0.324368,235.554687,136.509439,3295.291093,81.08583,8.78366,36.785438,8.755339,54.459223,35.043573,18.220488,3.423679,362.312578,54.144642,122.17075,7.994925,0.001823,0.632508,0,0,0.028332,0,0,0.20048,0.123353,0.002817,0,0.003479,0.006213,0.000994,0,0
83852,116.733373,39.018285,Alces alces,56003281,Cervidae,LC,0,0,12.607119,12.378281,28.441284,1142.615315,32.957153,-10.556765,43.513919,515.163604,192.169921,2.418757,141.410649,400.014971,12.5269,400.014971,12.527157,6.030633,1050.913734,76.806382,-0.514852,45.394696,13.323422,5502.628718,0.675127,14.73706,50.29086,46.220607,3.488533,63.507534,8.77928,129.307963,230.320993,41.521451,74.408215,6.704393,0,0,0,0,0,0,0,0,0,0.036862,0.000828,0.847001,0.114314,0,0,0
162162,116.733799,24.500174,Alces alces,56003281,Cervidae,LC,0,0,19.764633,8.361648,35.196931,583.321763,31.654295,7.888296,23.765999,1484.200551,234.378619,30.086156,58.848612,638.425702,113.771672,556.300547,151.316531,381.019757,1211.226561,36.706944,0.250945,230.155907,160.552865,2993.303437,68.765477,9.064861,42.04603,7.328652,50.625318,36.104095,18.638374,2.783651,362.819055,53.870994,121.13523,7.908323,0,0.38928,0,0,0.000331,0,0,0.37909,0.216138,0.002982,0.000828,0.000746,0.006213,0.00232,0,0
84344,116.733888,43.557448,Alces alces,56003281,Cervidae,LC,1,1,0.867727,13.454685,25.086997,1465.293952,25.548401,-28.075695,53.624096,328.042349,94.848011,2.022556,112.532788,227.154202,7.310262,227.154202,7.310262,1265.388615,799.681784,57.153062,-0.565619,25.404238,-130.593069,5844.422139,12.907076,11.912463,50.167862,43.511946,6.320191,64.987771,6.911377,176.561547,189.419643,30.177366,53.774389,5.400395,0,0,0,0,0,0,0,0,0,0.980527,0.000249,0.001906,0.001823,0,0,0.003812
84590,116.791838,45.818158,Alces alces,56003281,Cervidae,LC,1,0.983278,0.65054,13.834941,25.273065,1502.261095,26.430388,-28.312506,54.742894,247.378673,67.638079,2.009949,106.136574,165.723284,7.633419,165.723284,7.633419,1003.578152,787.063885,67.34612,-0.66296,18.042104,-160.660597,6194.809183,16.172717,11.995515,49.545609,48.490195,1.964196,55.852723,6.400489,191.667868,173.947993,25.656518,45.090058,4.72864,0,0,0,0,0,0,0,0,0,0.999503,0,0,0.000497,0,0,0
83360,116.806537,34.450247,Alces alces,56003281,Cervidae,LC,0,0,14.633841,10.95382,28.635152,1007.704676,32.938961,-5.311991,38.250953,683.870645,188.558259,12.489125,95.002961,409.18564,43.312308,409.185639,43.312308,39.832066,1142.80441,46.268532,-0.338917,72.419619,49.687065,5139.364766,0.711762,14.634683,67.616833,24.230054,8.153113,46.947402,11.473521,74.893185,278.564538,41.835042,72.301867,6.584704,0,0,0,0,0,0,0,0,0.01507,0.000331,0,0.932682,0.034446,0.016892,0,0
84836,116.822382,48.042627,Alces alces,56003281,Cervidae,LC,1,0.988379,0.956631,12.789002,22.866894,1599.803623,27.649641,-28.276827,55.926468,216.437481,60.395319,1.914509,113.298073,150.635689,5.905603,150.635689,5.905603,589.75224,784.073042,71.600314,-0.70817,15.535688,-157.846616,6236.28541,5.818224,13.693028,49.490345,48.984799,1.524856,50.754209,6.179358,200.804298,163.5017,25.239474,44.477414,4.588262,0,0,0,0,0,0,0,0,0,0.997019,0,0,0,0,0,0.002981
84179,116.833393,41.76047,Alces alces,56003281,Cervidae,LC,0,0,4.562995,12.82908,27.625528,1229.021043,26.644241,-19.79451,46.438751,441.890565,126.520216,1.473039,113.363451,303.52742,7.426419,303.52742,7.426419,1237.208306,827.629257,46.860988,-0.458498,35.158942,-94.692833,5492.07207,58.80567,9.452642,52.889038,30.91534,16.195622,65.802117,7.250262,163.835516,199.749706,34.31528,61.074262,5.906272,0,0,0,0.045718,0,0,0,0.000911,0.149826,0.762465,0,0.040832,0.000248,0,0,0
83606,116.840564,36.746665,Alces alces,56003281,Cervidae,LC,0,0,13.540352,11.137729,27.565388,1075.576763,32.216435,-8.151598,40.368033,655.196878,210.849711,4.532809,117.061152,440.552211,17.5501,440.552211,17.5501,52.542631,1119.466065,66.049299,-0.507459,50.895677,32.463378,5519.954831,7.411662,13.764802,61.737295,31.551397,6.711308,57.130299,10.031642,99.681577,256.79816,42.852471,75.02765,6.764951,0,0,0,0,0.000663,0,0,8.3e-05,0.007291,0.036785,0.002734,0.767191,0.177465,0,0,0.000166
84425,116.872668,44.026729,Alces alces,56003281,Cervidae,LC,1,1,0.618767,13.559451,25.248976,1469.191015,25.355055,-28.345272,53.700327,313.686578,91.363388,2.110154,112.617937,217.473526,7.397278,217.473526,7.397278,1257.377454,789.409505,57.594923,-0.566559,24.768696,-137.099227,5883.706502,16.297191,11.584431,50.836435,39.116027,10.047538,61.444047,6.233954,184.258861,181.867986,26.510427,46.492191,4.929186,0,0,0,0,0,0,0,0,0,0.998923,0,0.000911,0.000166,0,0,0
83687,116.925735,37.216069,Alces alces,56003281,Cervidae,LC,0,0,13.33005,11.898945,28.289132,1103.728407,32.92839,-9.131703,42.060092,549.919091,181.330804,3.324073,124.014333,389.218712,13.265474,389.218712,13.265474,17.742131,1115.93582,69.085085,-0.54966,45.888689,28.874002,5594.497626,0.561932,14.848111,71.358196,23.844881,4.796923,57.725394,9.740249,100.860665,254.496546,41.711524,72.956465,6.70044,0,0,0,0,0,0,0,0,8.3e-05,0.001988,8.3e-05,0.973163,0.024683,0,0,0
84671,116.933468,46.281331,Alces alces,56003281,Cervidae,LC,1,0.815225,0.373903,13.714892,24.653395,1546.286323,26.618832,-29.015499,55.634331,241.290032,66.481807,2.008937,107.789743,162.7798,7.419008,162.7798,7.419008,915.530669,784.217834,68.452198,-0.67324,17.349337,-162.100752,6210.464694,10.611017,12.67486,54.133687,42.938998,2.927315,54.946744,6.392932,193.624134,171.385567,25.586737,44.824611,4.684901,0,0,0,0,0,0,0,0,0,0.999834,0,0,0,0,0,0.000166
83435,116.946504,29.456984,Alces alces,56003281,Cervidae,LC,0,0,17.17028,8.663127,26.694761,870.679974,33.61534,1.195512,32.419827,1613.449258,292.062228,40.245081,57.339734,735.340808,161.509027,565.644712,193.113198,120.403507,1142.934782,11.327849,0.311134,177.320708,88.983615,4250.619534,32.081849,10.889693,46.367913,13.94159,39.690497,29.935694,14.025901,24.032568,337.595864,49.105557,102.323552,7.661935,0.014654,0.224605,0,0.002566,0.074592,0,0,0.231311,0.196871,0.028645,0.004719,0.103899,0.005547,0.104479,0,0
83437,116.949869,31.272343,Alces alces,56003281,Cervidae,LC,0,0,15.812359,9.061716,27.620817,883.120631,32.650432,-0.144774,32.795206,1355.816629,243.481785,25.807906,56.005291,578.248155,109.753881,578.248155,109.753881,120.521154,1078.549243,9.966938,0.162793,142.165817,78.849224,4221.162,28.570324,11.381177,60.311581,17.072921,22.615498,32.900173,13.440975,36.717513,321.199783,44.695027,87.084983,7.138326,0,0,0,0.007785,0.061868,0,0,0.241511,0.125145,0.001242,0.005052,0.337005,0.017724,0.18867,0,0
83434,116.955066,28.554233,Alces alces,56003281,Cervidae,LC,0,0,18.026503,8.760088,27.403559,842.217568,34.050604,2.085705,31.964899,1735.76069,321.558316,48.522849,61.456665,829.73126,181.782592,579.542304,233.833511,76.952219,1165.061438,16.842368,0.306767,182.644597,100.944775,4145.95095,17.887521,11.518926,55.083407,15.308728,29.607865,30.076222,15.16294,16.540263,347.838137,52.405408,116.097775,8.086856,0,0.097317,0,0,0.00323,0,0,0.038098,0.601458,0.01027,0.00265,0.127961,0.010022,0.101375,0,0
84015,116.955389,39.959417,Alces alces,56003281,Cervidae,LC,0,0,11.642214,12.377836,28.175498,1149.746036,32.28764,-11.642082,43.929721,539.426304,203.129368,2.809646,139.962746,414.672414,11.449947,414.672415,11.449947,30.461863,1055.686505,74.919003,-0.481681,47.115463,8.048713,5655.863468,4.282078,13.818308,58.89462,35.094322,6.011058,66.478198,9.469495,134.858363,227.082383,41.747576,75.845263,6.792813,0,0,0,0.000663,0,0,0,0.001077,0.002734,0.05973,0.000331,0.743103,0.192362,0,0,0
84917,116.972675,48.504746,Alces alces,56003281,Cervidae,LC,1,1,0.78007,12.460324,22.49727,1592.656033,27.09714,-28.283208,55.380349,230.281132,65.677824,1.816007,115.175105,161.876628,5.791401,161.876628,5.791401,594.535672,769.267832,67.794163,-0.671088,17.123556,-163.78359,6158.703768,6.18412,13.427295,49.770566,48.635932,1.593502,51.337953,6.314744,201.891232,162.185456,25.674444,45.552786,4.623553,0,0,0,0,0,0,0,0,0,0.949656,0.006955,0.000662,0.002981,0,0,0.002401
162243,116.994679,24.978099,Alces alces,56003281,Cervidae,LC,0,0,18.233388,8.5793,35.358736,579.738132,30.46574,6.199623,24.266117,1535.139538,245.467282,32.022179,58.554148,668.520026,122.066162,571.920142,160.490246,661.369115,1187.488082,30.713239,0.314743,243.576388,148.562016,3054.235857,88.07105,8.744892,38.416644,9.516837,52.066519,35.470758,18.474741,2.64338,363.046888,53.909634,121.979003,8.030459,0.004309,0.485333,0,0,0.025688,0,0,0.301707,0.138548,0.00406,8.3e-05,0.001989,0.03762,0.000663,0,0
162244,116.995197,25.864327,Alces alces,56003281,Cervidae,LC,0,0,17.926051,8.379778,32.116247,646.221158,31.119665,5.041205,26.07846,1608.077236,264.604445,38.72862,58.46244,733.759488,148.680335,546.99895,188.412229,596.466356,1231.711329,21.061733,0.290449,218.52472,134.272919,3651.430353,82.221914,8.769712,38.123327,10.607383,51.26929,34.185716,17.021897,5.427691,360.406128,54.028366,121.890497,8.073915,0.011102,0.548964,0,0,0.060398,0,0,0.271251,0.072659,0.011433,0.005054,0.010853,0.007125,0.00116,0,0
84507,117.014859,44.495684,Alces alces,56003281,Cervidae,LC,1,1,1.363075,13.644007,25.363041,1468.954956,26.171563,-27.623854,53.795417,289.200738,84.114555,2.098103,111.380895,199.36603,7.597011,199.36603,7.597011,1059.866305,810.086783,61.79346,-0.60856,22.521203,-137.173148,6069.547439,8.993841,12.479838,44.437271,53.514648,2.048081,58.681935,6.529399,186.9688,178.944376,26.670628,46.815122,4.87499,0,0,0,0,0,0,0,0,0,0.998757,0,0,0.000828,0,0,0.000414
83769,117.017049,37.685878,Alces alces,56003281,Cervidae,LC,0,0,13.079899,12.162891,28.350135,1121.954738,33.091615,-9.810051,42.901666,507.394221,172.871809,3.807791,128.113849,368.081855,13.233623,368.081856,13.233623,13.235601,1102.761148,73.245592,-0.517254,48.013134,22.886554,5613.948453,0.562151,14.844134,71.505498,24.129864,4.364638,58.342205,9.77953,102.059103,253.608758,41.342256,72.591162,6.696018,0,0,0,0,0,0,0,0,8.3e-05,0.005053,0.000166,0.967945,0.026423,0.000331,0,0
83440,117.049477,34.024965,Alces alces,56003281,Cervidae,LC,0,0,14.95969,10.710404,28.445537,993.276558,33.050762,-4.597294,37.648056,687.081168,183.462054,15.676016,90.635762,401.816506,53.548806,401.816505,53.552364,48.108268,1128.034613,48.112147,-0.364242,70.117951,51.774535,4983.861574,10.915826,12.978516,62.695161,29.410951,7.893888,44.919145,11.828923,68.260969,285.814016,42.588177,74.517107,6.691936,0,0,0,0.000414,0.00058,0,0,0,0.080248,0.005466,0.000911,0.713954,0.174741,0.018716,0,8.3e-05
84999,117.126251,48.966585,Alces alces,56003281,Cervidae,LC,1,1,0.270046,11.326989,21.334536,1529.720188,25.547452,-27.356318,52.903771,249.05253,73.516324,1.582539,118.098918,177.936663,5.099684,177.936663,5.176418,591.244472,758.07664,64.353405,-0.636903,18.171579,-173.728241,6160.924946,6.221669,13.694757,45.560851,52.925073,1.514076,50.767814,6.665798,205.762651,157.704477,26.615017,48.073077,4.719429,0,0,0,0,0,0,0,0,0,0.568176,0.004802,0.000745,0,0,0,0.014322
84589,117.160404,44.964295,Alces alces,56003281,Cervidae,LC,1,1,1.342083,13.688561,25.151905,1490.75192,26.545952,-27.878349,54.4243,271.807405,78.851084,2.019001,111.247546,187.702212,7.193142,187.702212,7.193142,992.218724,807.726612,63.798179,-0.627463,20.924701,-145.305593,6167.610509,11.589129,12.32473,44.953391,53.58054,1.466069,56.363982,6.520951,188.42351,178.102025,25.96113,45.454199,4.735752,0,0,0,0,0,0,0,0,0,0.999337,0,0,0.000663,0,0,0
83523,117.185851,35.417978,Alces alces,56003281,Cervidae,LC,0,0,13.726795,11.188905,28.798948,1019.580306,32.099094,-6.747732,38.846826,715.674688,215.186547,9.531197,104.805869,452.659297,33.349378,452.659297,33.349378,147.996068,1159.457326,55.106071,-0.391569,64.896004,43.654226,5438.412898,18.546523,11.902774,63.565114,32.838458,3.596428,48.527463,11.561314,79.46345,274.603721,41.602758,72.077469,6.600262,0,0,0,0.000166,0,0,0,0,0.000911,0.021694,0.00356,0.913058,0.059452,0,0,0.000166
84178,117.195929,40.900244,Alces alces,56003281,Cervidae,LC,0,0,8.270331,12.521555,27.815077,1183.947429,29.260739,-15.74609,45.006829,493.244072,155.607246,1.837101,124.410807,356.886574,7.124094,356.886574,7.124094,607.368879,979.040629,66.195912,-0.457669,42.689428,-32.911869,5700.186933,56.371736,9.439987,51.810909,26.483086,21.706005,66.998951,8.421243,145.039887,217.106107,38.958461,69.845387,6.463294,0,0,0,0.100439,0.000331,0.003149,0,0.007044,0.459269,0.27455,8.3e-05,0.152896,0.002238,0,0,0
83517,117.211236,29.945431,Alces alces,56003281,Cervidae,LC,0,0,15.981566,8.058148,25.504226,865.422233,32.168644,0.618203,31.550441,1636.091686,298.709157,38.205131,55.75513,716.588366,156.136207,607.539473,177.247419,286.304035,1057.833085,7.299342,0.33326,174.961252,72.846794,4029.696384,74.153604,9.129772,35.027147,10.613911,54.358941,29.992675,13.58113,24.316993,337.745261,48.48422,99.698672,7.666772,0.036973,0.124596,0,0.099229,0.330017,0,0,0.363674,0.026527,0.000497,0,0.004228,0.002736,0.011523,0,0
83515,117.224634,28.139551,Alces alces,56003281,Cervidae,LC,0,0,17.851936,8.460711,27.399744,808.432294,33.290664,2.426618,30.864046,1815.167477,332.101778,50.556868,62.163231,875.533976,184.617613,593.469528,245.939049,213.052181,1156.863655,15.470337,0.365568,204.838175,104.113174,3981.924183,48.497679,10.377718,44.767421,14.459746,40.772833,29.226913,15.523071,13.257554,352.901201,54.598662,123.600321,8.27473,0.00431,0.221946,0,0.000497,0.094978,0,0,0.23761,0.326537,0.009199,0.000332,0.039615,0.038372,0.022294,0,0
84424,117.233985,43.169743,Alces alces,56003281,Cervidae,LC,1,0.168013,1.577844,13.012757,25.390511,1393.835867,25.373382,-25.898208,51.27159,371.133991,107.697971,2.616056,111.265298,253.707894,9.78671,253.707894,9.78671,1285.292781,793.608664,51.401744,-0.510264,29.671965,-116.772468,5620.516514,28.892168,11.146259,43.892414,51.957798,4.149788,65.255639,7.151914,170.151547,193.721641,32.814379,58.322144,5.714005,0,0,0,0.005301,0,0,0,0.001988,0.001491,0.978216,0.002071,0.002899,0.000828,0,0,0.002071
83514,117.237555,27.240826,Alces alces,56003281,Cervidae,LC,0,0,17.112953,8.484807,29.233568,741.695021,31.616571,2.644725,28.971846,1821.991548,323.950337,47.509146,61.971222,875.982149,178.545905,597.390407,231.010975,522.599062,1161.224472,12.128981,0.378286,221.819449,111.640251,3751.350468,73.574162,9.001487,37.636275,10.725669,51.638056,28.994314,16.011221,12.623529,354.857699,56.950114,131.790035,8.57467,0.003645,0.298094,0,0.000249,0.089561,0,0,0.541425,0.042833,0.01599,0,0.002983,0.00522,0,0,0
83520,117.253221,32.680214,Alces alces,56003281,Cervidae,LC,0,0,15.538282,9.907662,27.791561,942.351043,33.140217,-2.501885,35.642102,872.955076,188.351154,23.77396,66.586422,427.01938,80.962665,427.019381,80.962665,45.752979,1113.013241,33.199474,-0.24119,83.891138,56.385392,4744.875793,6.620939,13.082337,65.982725,24.237592,9.779683,35.617603,12.050064,47.135877,305.395165,41.955791,75.142639,6.686166,0,0,0,0.00911,0,0,0,0.003064,0.038923,0.022443,0.007122,0.758178,0.104596,0.020455,0,8.3e-05
83605,117.253964,35.885425,Alces alces,56003281,Cervidae,LC,0,0,13.437487,11.279293,28.537779,1039.998717,31.935292,-7.583348,39.51864,722.224859,226.206825,7.43071,109.383031,464.512893,26.877667,464.512893,26.877667,159.445705,1149.863434,59.82143,-0.387594,64.390195,39.070223,5489.37937,16.059156,12.089902,61.980314,32.918537,5.101149,48.571214,11.006412,78.959795,274.086927,42.033222,72.414874,6.603918,0,0,0,0.000828,0.002982,0,0,0.000331,0.002319,0.034785,0.00058,0.908315,0.049362,0.000166,0,8.3e-05
162324,117.25453,24.569961,Alces alces,56003281,Cervidae,LC,0,0,19.405535,8.438938,35.557677,576.335354,31.372736,7.627681,23.745054,1406.419816,224.55783,29.225861,59.430732,600.340643,105.102929,511.476745,142.718587,428.584659,1134.479141,37.513458,0.298406,242.387771,153.816234,2829.117149,83.579801,8.829227,47.008966,8.615214,44.37582,35.731132,18.640323,2.409895,363.24252,53.893362,121.745304,7.986286,0,0.278307,0,0,8.3e-05,0,8.3e-05,0.412988,0.227367,0.001822,0.000248,0.006295,0.008034,0.064524,0,0
162325,117.257037,25.455301,Alces alces,56003281,Cervidae,LC,0,0,18.061013,8.4725,33.981812,603.734677,30.682998,5.764621,24.918377,1522.313979,246.880352,34.278446,57.995298,677.687896,131.877826,542.26949,168.88475,636.158607,1201.816378,24.417843,0.293004,229.422215,142.607919,3333.49821,93.937449,8.542194,37.863057,10.120857,52.016087,34.802004,18.294262,3.061797,362.733306,54.23461,122.846955,8.056819,0.003893,0.584527,0,0,0.041083,0,0,0.286507,0.069411,0.004307,0.000166,0.000414,0.009194,0.000497,0,0
85081,117.283214,49.428154,Alces alces,56003281,Cervidae,LC,1,1,-0.258308,12.709956,23.157899,1554.932643,25.691592,-29.175315,54.866907,282.967687,85.772328,1.523301,119.731,203.896816,5.441753,203.896816,5.473183,710.631109,729.402672,58.616117,-0.5776,19.780505,-190.870329,6090.829206,15.412697,11.893851,39.617804,56.248843,4.133354,51.698416,6.604312,207.262099,156.027697,26.316947,47.370744,4.645083,0,0,0,0,0,0,0,0,0,0.94971,0.001988,8.3e-05,0.010936,0,0,0.003148
83521,117.296193,33.600031,Alces alces,56003281,Cervidae,LC,0,0,15.26215,10.856366,28.898466,984.730782,33.571567,-3.994574,37.566141,707.366222,183.283649,18.346109,86.041162,401.475715,61.277399,401.475715,61.277399,23.818011,1128.01703,47.713603,-0.3881,68.28311,56.513292,4891.080193,1.092556,14.557894,68.325857,22.737406,8.936737,40.305582,12.171425,56.921639,295.991954,41.967272,74.286891,6.679334,0,0,0,0,0,0,8.3e-05,0,0.013244,0.001324,0.000662,0.93378,0.047678,0.002235,0,0
84670,117.309259,45.432548,Alces alces,56003281,Cervidae,LC,1,1,1.452426,13.698171,25.0216,1495.675914,27.012681,-27.738441,54.751122,263.874123,74.438046,2.118301,107.302906,177.420813,7.710252,177.420813,7.710252,890.799363,816.698127,66.498564,-0.655586,19.066328,-150.596567,6308.61048,9.746869,12.668158,49.712178,48.670902,1.61692,57.0932,6.542344,188.433876,177.522275,26.297543,46.044449,4.79319,0,0,0,0,0,0,0,0,0,0.951628,0.011099,0,0.002402,0,8.3e-05,0.019216
84260,117.322751,41.370406,Alces alces,56003281,Cervidae,LC,0,0,6.726237,12.660302,27.747735,1205.257454,28.245629,-17.370964,45.616593,467.236936,140.587883,1.111372,119.852408,331.763924,6.083625,331.763924,6.083625,869.190748,917.690019,52.743774,-0.460853,39.305098,-57.883455,5637.055279,59.167652,9.387152,54.513727,25.279469,20.206804,66.379677,7.831509,154.255452,208.195726,36.261414,64.714495,6.160442,0,0,0,0.087396,0.001407,0.008855,0,0.007697,0.408922,0.352975,0,0.131755,0.000993,0,0,0
84506,117.374963,43.638898,Alces alces,56003281,Cervidae,LC,1,0.750993,0.034647,13.07032,25.522378,1395.432501,23.823245,-27.415346,51.23859,376.761244,108.668659,2.842361,110.416413,256.816942,9.884843,256.816942,9.884843,1472.86771,745.700107,47.013323,-0.458602,30.681699,-133.283426,5501.682124,40.851665,10.307357,58.510672,27.045257,14.444071,63.87218,6.75585,179.00352,186.976242,28.79614,51.028975,5.246193,0,0,0.000331,0.044468,0.000994,0,0,0.025174,0.019874,0.859391,0,0.049685,0,8.3e-05,0,0
84096,117.438372,39.56707,Alces alces,56003281,Cervidae,LC,0,0,11.586706,11.766774,27.517261,1131.386073,31.729075,-11.018048,42.747123,560.382735,199.315932,3.556456,135.287357,422.545859,13.243458,422.545859,13.243458,4.503178,1034.954473,73.419523,-0.453889,49.510032,7.694781,5463.834152,0.631421,14.729318,53.709896,37.552651,8.737453,65.783705,9.430699,132.041507,229.065363,41.572413,75.310665,6.768884,0,0,0,0,0,0,0,0,0.000745,0.066507,0.023025,0.856137,0.038098,0,0,0
84752,117.461385,45.900428,Alces alces,56003281,Cervidae,LC,1,1,0.484578,13.985954,25.227188,1518.489645,26.633732,-28.808028,55.44176,266.594498,76.251172,2.182944,108.296143,180.240424,8.211148,180.240424,8.211148,983.121295,786.111992,64.57364,-0.634282,19.394315,-161.65187,6186.625129,12.070946,12.270955,58.21744,39.859548,1.923012,56.77021,6.643606,190.442724,174.764761,26.361229,46.382924,4.81836,0,0,0,0,0,0,0,0,0,0.999503,0,0,0.000331,0,0,0.000166
83600,117.489143,31.344021,Alces alces,56003281,Cervidae,LC,0,0,16.058803,8.326471,25.342209,906.904937,32.691633,-0.058696,32.750329,1255.158794,221.327666,27.231247,53.981785,528.178187,111.672998,528.178188,111.672998,22.5746,1078.118089,7.304008,0.055938,121.765053,70.874469,4332.493617,8.278131,12.731277,62.851937,19.492045,17.656018,34.04649,13.03821,40.514255,315.800453,44.652858,85.220977,7.061145,0,0,0,0,0.006213,0,0,0.001657,0.174702,0.018887,0.019798,0.442429,0.011514,0.161696,0,0
83596,117.493649,27.724823,Alces alces,56003281,Cervidae,LC,0,0,15.607474,7.904112,27.87867,735.706046,29.858276,1.570361,28.287916,1925.624296,339.347603,48.531585,60.621253,908.876069,185.134819,640.783193,239.693077,737.994731,1063.445739,7.250779,0.468411,247.198328,95.735812,3445.427006,113.741052,8.34965,31.707817,9.227825,59.064358,28.501471,16.192746,13.489179,354.767712,58.294883,136.304656,8.767327,0.079006,0.474369,0,0.000331,0.178634,0,0,0.22559,0.023602,0.011346,0,0.003727,0.003395,0,0,0
